frame_index,mae,psnr,ssim
2.900000000000000000e+02,7.000000000000000000e+00,2.816086367832573956e+01,8.140480096423067247e-01
2.910000000000000000e+02,7.000000000000000000e+00,2.812140142372559737e+01,8.141721133013903877e-01
2.920000000000000000e+02,7.000000000000000000e+00,2.816713047127057834e+01,8.164527699331374233e-01
2.930000000000000000e+02,7.000000000000000000e+00,2.826806915961779154e+01,8.187444104787081622e-01
2.940000000000000000e+02,7.000000000000000000e+00,2.818679758572130112e+01,8.166010715237945750e-01
2.950000000000000000e+02,7.000000000000000000e+00,2.804183434722047963e+01,8.124179027963498445e-01
2.960000000000000000e+02,7.000000000000000000e+00,2.806026268776007271e+01,8.138699298248236458e-01
2.970000000000000000e+02,7.000000000000000000e+00,2.809506402650536927e+01,8.146653464572428671e-01
2.980000000000000000e+02,7.000000000000000000e+00,2.817570805081779284e+01,8.174529485592070266e-01
2.990000000000000000e+02,7.000000000000000000e+00,2.823447660307384410e+01,8.183153384014170140e-01
