frame_index,mae,psnr,ssim
2.900000000000000000e+02,4.000000000000000000e+00,4.311966937169355418e+01,9.856407758178640233e-01
2.910000000000000000e+02,4.000000000000000000e+00,4.307267137464353368e+01,9.854574881057750479e-01
2.920000000000000000e+02,4.000000000000000000e+00,4.304886318146466095e+01,9.855924630707861844e-01
2.930000000000000000e+02,3.000000000000000000e+00,4.310681101229409506e+01,9.858413938523403752e-01
2.940000000000000000e+02,4.000000000000000000e+00,4.308642108927230652e+01,9.856836136315942909e-01
2.950000000000000000e+02,4.000000000000000000e+00,4.296974459668085444e+01,9.851421803131750199e-01
2.960000000000000000e+02,4.000000000000000000e+00,4.296515202151191914e+01,9.851674452007868066e-01
2.970000000000000000e+02,4.000000000000000000e+00,4.297593659976381275e+01,9.852240970574048795e-01
2.980000000000000000e+02,4.000000000000000000e+00,4.297114159822050539e+01,9.852268132496612152e-01
2.990000000000000000e+02,2.000000000000000000e+00,4.301153503020663749e+01,9.853523164515478605e-01
