frame_index,mae,psnr,ssim
1.450000000000000000e+02,8.000000000000000000e+00,2.794377416555082050e+01,6.818897884914176810e-01
1.460000000000000000e+02,7.000000000000000000e+00,2.794291048104023290e+01,6.776005122890786936e-01
1.470000000000000000e+02,8.000000000000000000e+00,2.787148876643522399e+01,6.731765211990827780e-01
1.480000000000000000e+02,8.000000000000000000e+00,2.785764543679940530e+01,6.713982956713905326e-01
1.490000000000000000e+02,8.000000000000000000e+00,2.786143339035366395e+01,6.746554344342298171e-01
1.500000000000000000e+02,7.000000000000000000e+00,2.796103005484568271e+01,6.822115673473313491e-01
1.510000000000000000e+02,8.000000000000000000e+00,2.752169155379214516e+01,6.624668058658662595e-01
1.520000000000000000e+02,1.200000000000000000e+01,2.738706240904550526e+01,6.403734010068168336e-01
1.530000000000000000e+02,1.200000000000000000e+01,2.720244803997582750e+01,6.316793656215654584e-01
1.540000000000000000e+02,1.300000000000000000e+01,2.707985939556947130e+01,6.301781721763929367e-01
1.550000000000000000e+02,1.200000000000000000e+01,2.714448241253639083e+01,6.192098915499035794e-01
1.560000000000000000e+02,1.300000000000000000e+01,2.717729467848648639e+01,6.132663021213938803e-01
1.570000000000000000e+02,1.200000000000000000e+01,2.711831227664024624e+01,6.193152721423762497e-01
1.580000000000000000e+02,1.000000000000000000e+01,2.713281833895775819e+01,6.385425965268463067e-01
1.590000000000000000e+02,7.000000000000000000e+00,2.730494330666543235e+01,6.504826758231206929e-01
1.600000000000000000e+02,7.000000000000000000e+00,2.740616918066409369e+01,6.570205577891271576e-01
1.610000000000000000e+02,7.000000000000000000e+00,2.751183094559781850e+01,6.608856540221657028e-01
1.620000000000000000e+02,7.000000000000000000e+00,2.746318752823277975e+01,6.588890324704921309e-01
1.630000000000000000e+02,7.000000000000000000e+00,2.746887167763462756e+01,6.629241266766089380e-01
1.640000000000000000e+02,7.000000000000000000e+00,2.756333369687134294e+01,6.654051517693800877e-01
1.650000000000000000e+02,7.000000000000000000e+00,2.764965720388631354e+01,6.726747288552551440e-01
1.660000000000000000e+02,7.000000000000000000e+00,2.766261988603015709e+01,6.728412269093857478e-01
1.670000000000000000e+02,9.000000000000000000e+00,2.736184920089812067e+01,6.608783509451378047e-01
1.680000000000000000e+02,9.000000000000000000e+00,2.709045028521000731e+01,6.479735111306682560e-01
1.690000000000000000e+02,1.000000000000000000e+01,2.696571205853771858e+01,6.401187639812457864e-01
1.700000000000000000e+02,1.000000000000000000e+01,2.682210218239627153e+01,6.306666584579380119e-01
1.710000000000000000e+02,1.200000000000000000e+01,2.663229408326025194e+01,6.176845003562718706e-01
1.720000000000000000e+02,1.400000000000000000e+01,2.644657327619889742e+01,5.990397927896610186e-01
1.730000000000000000e+02,1.500000000000000000e+01,2.626353934664581757e+01,5.876854829269921865e-01
1.740000000000000000e+02,1.500000000000000000e+01,2.609638555447590491e+01,5.752021948970400533e-01
1.750000000000000000e+02,1.500000000000000000e+01,2.598133682944507328e+01,5.690064615937383552e-01
1.760000000000000000e+02,1.600000000000000000e+01,2.583994855245531497e+01,5.608589772789901451e-01
1.770000000000000000e+02,1.700000000000000000e+01,2.573346304410739549e+01,5.595302594407786101e-01
1.780000000000000000e+02,1.800000000000000000e+01,2.565448326662408718e+01,5.537205281353416719e-01
1.790000000000000000e+02,2.000000000000000000e+01,2.558731562749312616e+01,5.420312284955761672e-01
1.800000000000000000e+02,2.000000000000000000e+01,2.555239758063912703e+01,5.311693733901831083e-01
1.810000000000000000e+02,2.100000000000000000e+01,2.553201677803652103e+01,5.202167080616854067e-01
1.820000000000000000e+02,2.200000000000000000e+01,2.553162235200779406e+01,5.100131235282030495e-01
1.830000000000000000e+02,2.200000000000000000e+01,2.552095301287561568e+01,4.982410480228735561e-01
1.840000000000000000e+02,2.300000000000000000e+01,2.554051304601972561e+01,4.821918271745179174e-01
1.850000000000000000e+02,2.200000000000000000e+01,2.554754627474170903e+01,4.646163440565193592e-01
1.860000000000000000e+02,2.200000000000000000e+01,2.559321718760867981e+01,4.523742202133685941e-01
1.870000000000000000e+02,2.100000000000000000e+01,2.566571517057657204e+01,4.399752126736687363e-01
1.880000000000000000e+02,2.000000000000000000e+01,2.576631954192997398e+01,4.331858901875461076e-01
1.890000000000000000e+02,1.900000000000000000e+01,2.582619293267938332e+01,4.324398761411830105e-01
1.900000000000000000e+02,1.800000000000000000e+01,2.587786328399158364e+01,4.346405784897583446e-01
1.910000000000000000e+02,1.700000000000000000e+01,2.590508594922214058e+01,4.417718385895604283e-01
1.920000000000000000e+02,1.700000000000000000e+01,2.592790189515752886e+01,4.481981328998433933e-01
1.930000000000000000e+02,1.700000000000000000e+01,2.593282431386438702e+01,4.543714906109435070e-01
1.940000000000000000e+02,1.700000000000000000e+01,2.591436160296179736e+01,4.628223747658313791e-01
1.950000000000000000e+02,1.600000000000000000e+01,2.590916363539353284e+01,4.716011566158240798e-01
1.960000000000000000e+02,1.600000000000000000e+01,2.592170306248268474e+01,4.830333555380917354e-01
1.970000000000000000e+02,1.500000000000000000e+01,2.597709143975397694e+01,4.768982031488368523e-01
1.980000000000000000e+02,1.500000000000000000e+01,2.605630640329845704e+01,4.704280867026771062e-01
1.990000000000000000e+02,1.400000000000000000e+01,2.613048823936795628e+01,4.610900853998687321e-01
2.000000000000000000e+02,1.400000000000000000e+01,2.620930696393613957e+01,4.503356445396282659e-01
2.010000000000000000e+02,1.400000000000000000e+01,2.627886565064390467e+01,4.431855685966631375e-01
2.020000000000000000e+02,1.500000000000000000e+01,2.632689106125033263e+01,4.428702541794200531e-01
2.030000000000000000e+02,1.500000000000000000e+01,2.640123303644423913e+01,4.461154967847640873e-01
2.040000000000000000e+02,1.500000000000000000e+01,2.640743643031726862e+01,4.475285180805515517e-01
2.050000000000000000e+02,1.500000000000000000e+01,2.643373980612542340e+01,4.547811724156892721e-01
2.060000000000000000e+02,1.600000000000000000e+01,2.642990473529934903e+01,4.602537221970677273e-01
2.070000000000000000e+02,1.700000000000000000e+01,2.637874534947812677e+01,4.583401992367928668e-01
2.080000000000000000e+02,1.600000000000000000e+01,2.640703918677483841e+01,4.687191717855807571e-01
2.090000000000000000e+02,1.700000000000000000e+01,2.634442861458374452e+01,4.806079089716261965e-01
2.100000000000000000e+02,1.700000000000000000e+01,2.628426535652243601e+01,4.959307134763627500e-01
2.110000000000000000e+02,1.700000000000000000e+01,2.623385012026168539e+01,5.124130209023695093e-01
2.120000000000000000e+02,1.700000000000000000e+01,2.612052436875804062e+01,5.238612194859313398e-01
2.130000000000000000e+02,1.700000000000000000e+01,2.606247273944418907e+01,5.314375407408044039e-01
