frame_index,mae,psnr,ssim
2.900000000000000000e+02,4.000000000000000000e+00,5.116817695759217344e+01,9.975485138621266179e-01
2.910000000000000000e+02,4.000000000000000000e+00,5.115818743088985343e+01,9.975462555716837487e-01
2.920000000000000000e+02,4.000000000000000000e+00,5.115019514859011451e+01,9.975512491879996446e-01
2.930000000000000000e+02,3.000000000000000000e+00,5.116326543946138372e+01,9.975726993910466467e-01
2.940000000000000000e+02,4.000000000000000000e+00,5.116817695759217344e+01,9.975635895832671851e-01
2.950000000000000000e+02,4.000000000000000000e+00,5.115663938923334086e+01,9.975624170003207780e-01
2.960000000000000000e+02,4.000000000000000000e+00,5.117542512372192931e+01,9.975801543682631944e-01
2.970000000000000000e+02,4.000000000000000000e+00,5.114513239065288275e+01,9.975704091039842014e-01
2.980000000000000000e+02,3.000000000000000000e+00,5.113305710962225703e+01,9.975647108377838634e-01
2.990000000000000000e+02,2.000000000000000000e+00,5.116610827291165720e+01,9.975896302693681994e-01
