frame_index,mae,psnr,ssim
2.900000000000000000e+02,3.000000000000000000e+00,4.464824449566830111e+01,9.906967113438599482e-01
2.910000000000000000e+02,3.000000000000000000e+00,4.467327405923250438e+01,9.908700979367711659e-01
2.920000000000000000e+02,3.000000000000000000e+00,4.469603927838526403e+01,9.909360226826753326e-01
2.930000000000000000e+02,3.000000000000000000e+00,4.471800673292992911e+01,9.910307117889667339e-01
2.940000000000000000e+02,3.000000000000000000e+00,4.470227935218168369e+01,9.909280461379021965e-01
2.950000000000000000e+02,3.000000000000000000e+00,4.466021140061143058e+01,9.908122352879022987e-01
2.960000000000000000e+02,3.000000000000000000e+00,4.465237723800650826e+01,9.907868236566482745e-01
2.970000000000000000e+02,3.000000000000000000e+00,4.467816577584131466e+01,9.908458761826328676e-01
2.980000000000000000e+02,3.000000000000000000e+00,4.465774606166753102e+01,9.909439200977703255e-01
2.990000000000000000e+02,2.000000000000000000e+00,4.468936203410707719e+01,9.910729616178943768e-01
